date,hour,lines,free_hours,wrk_hours,income,expns,accidents,weather,marketshre_chng
2013-06-23,06:00:00,222,54,26,179.4,308.95,0,sunny,-0.54
2013-06-23,07:00:00,414,58,22,44.3,263.15,0,cloudy,-0.11
2013-06-23,08:00:00,29,63,17,131.3,205.9,0,sunny,-0.85
2013-06-23,09:00:00,263,69,11,97.1,137.2,0,sunny,0.72
2013-06-23,10:00:00,334,73,7,107.4,91.4,0,sunny,0.5
2013-06-23,11:00:00,427,55,25,134.1,297.5,0,sunny,0.94
2013-06-23,12:00:00,175,77,3,147,45.6,0,sunny,0.77
2013-06-23,13:00:00,339,61,19,86.1,228.8,0,sunny,-0.72
2013-06-23,14:00:00,251,60,20,29.7,240.25,0,sunny,-0.84
2013-06-23,15:00:00,20,61,19,22.5,228.8,0,cloudy,-0.83
2013-06-23,16:00:00,305,63,17,117.6,205.9,0,sunny,0.51
2013-06-23,17:00:00,333,68,12,169,148.65,1,sunny,0.28
2013-06-23,18:00:00,90,57,23,79.8,274.6,0,sunny,-0.4
2013-06-23,19:00:00,468,50,30,69.5,354.75,1,sunny,-0.8
2013-06-23,20:00:00,0,0,0,0,11.25,0,cloudy,-0.59
2013-06-23,21:00:00,0,0,0,0,11.25,0,sunny,-0.76
2013-06-23,22:00:00,0,0,0,0,11.25,0,sunny,0.1
2013-06-23,23:00:00,0,0,0,0,11.25,0,sunny,0.81
2013-06-24,00:00:00,0,0,0,0,11.25,0,sunny,0.37
2013-06-24,01:00:00,0,0,0,0,11.25,0,sunny,-0.34
2013-06-24,02:00:00,0,0,0,0,11.25,0,sunny,-0.07
2013-06-24,03:00:00,0,0,0,0,11.25,0,sunny,0.12
2013-06-24,04:00:00,0,0,0,0,11.25,0,sunny,0.06
2013-06-24,05:00:00,0,0,0,0,11.25,0,sunny,0.12
2013-06-24,06:00:00,425,80,0,0,11.25,0,sunny,0.31
2013-06-24,07:00:00,490,68,12,28.3,148.65,0,cloudy,-0.3
2013-06-24,08:00:00,261,66,14,122.4,171.55,0,sunny,0.68
2013-06-24,09:00:00,165,62,18,36.5,217.35,0,sunny,0.12
2013-06-24,10:00:00,487,78,2,26.3,34.15,0,cloudy,0.77
2013-06-24,11:00:00,347,51,29,21.3,343.3,0,cloudy,0.68
2013-06-24,12:00:00,454,60,20,143.9,240.25,0,sunny,-0.22
2013-06-24,13:00:00,3,62,18,132,217.35,0,sunny,-0.19
2013-06-24,14:00:00,429,61,19,184.7,228.8,1,sunny,-0.12
2013-06-24,15:00:00,391,72,8,48.2,102.85,0,sunny,-0.22
2013-06-24,16:00:00,214,67,13,178.5,160.1,0,sunny,-0.37
2013-06-24,17:00:00,315,64,16,28.5,194.45,0,sunny,0.44
2013-06-24,18:00:00,451,70,10,62.4,125.75,0,sunny,0.61
2013-06-24,19:00:00,95,51,29,28.1,343.3,0,sunny,0.34
2013-06-24,20:00:00,0,0,0,0,11.25,0,cloudy,0.88
2013-06-24,21:00:00,0,0,0,0,11.25,1,sunny,0.09
2013-06-24,22:00:00,0,0,0,0,11.25,0,cloudy,-0.5
2013-06-24,23:00:00,0,0,0,0,11.25,0,sunny,0.04
2013-06-25,00:00:00,0,0,0,0,11.25,0,cloudy,0.05
2013-06-25,01:00:00,0,0,0,0,11.25,0,cloudy,-0.44
2013-06-25,02:00:00,0,0,0,0,11.25,0,sunny,-0.05
2013-06-25,03:00:00,0,0,0,0,11.25,0,sunny,-0.89
2013-06-25,04:00:00,0,0,0,0,11.25,0,cloudy,-0.15
2013-06-25,05:00:00,0,0,0,0,11.25,1,cloudy,0.24
2013-06-25,06:00:00,378,77,3,131.2,45.6,0,sunny,0.08
2013-06-25,07:00:00,341,72,8,96,102.85,0,sunny,-0.98
2013-06-25,08:00:00,411,62,18,124.5,217.35,0,sunny,-0.34
2013-06-25,09:00:00,383,66,14,83,171.55,1,cloudy,-0.16
2013-06-25,10:00:00,315,75,5,112.7,68.5,0,cloudy,-0.21
2013-06-25,11:00:00,408,75,5,169.1,68.5,0,cloudy,0.58
2013-06-25,12:00:00,436,64,16,74.6,194.45,0,cloudy,-0.48
2013-06-25,13:00:00,141,72,8,29.6,102.85,0,sunny,0.28
2013-06-25,14:00:00,195,53,27,32.9,320.4,1,sunny,0.02
2013-06-25,15:00:00,96,50,30,190.2,354.75,1,cloudy,-0.16
2013-06-25,16:00:00,353,76,4,175,57.05,0,sunny,-0.9
2013-06-25,17:00:00,45,50,30,118.3,354.75,0,sunny,0.83
2013-06-25,18:00:00,257,55,25,169.1,297.5,0,sunny,-0.05
2013-06-25,19:00:00,34,50,30,25.4,354.75,0,sunny,-0.92
2013-06-25,20:00:00,0,0,0,0,11.25,1,sunny,-0.45
2013-06-25,21:00:00,0,0,0,0,11.25,0,cloudy,-0.54
2013-06-25,22:00:00,0,0,0,0,11.25,0,sunny,-0.32
2013-06-25,23:00:00,0,0,0,0,11.25,0,sunny,0.83
2013-06-26,00:00:00,0,0,0,0,11.25,0,sunny,-0.65
2013-06-26,01:00:00,0,0,0,0,11.25,0,sunny,-0.39
2013-06-26,02:00:00,0,0,0,0,11.25,0,sunny,0.77
2013-06-26,03:00:00,0,0,0,0,11.25,1,sunny,-0.09
2013-06-26,04:00:00,0,0,0,0,11.25,0,sunny,0.4
2013-06-26,05:00:00,0,0,0,0,11.25,0,sunny,-0.24
2013-06-26,06:00:00,90,73,7,155,91.4,0,cloudy,0.2
2013-06-26,07:00:00,203,60,20,24.1,240.25,0,sunny,-0.72
2013-06-26,08:00:00,23,80,0,0,11.25,0,cloudy,0.73
2013-06-26,09:00:00,164,73,7,35.8,91.4,0,sunny,-0.54
2013-06-26,10:00:00,376,56,24,63.1,286.05,1,sunny,0.23
2013-06-26,11:00:00,484,56,24,193.6,286.05,0,sunny,0.35
2013-06-26,12:00:00,163,75,5,142.4,68.5,0,sunny,-0.42
2013-06-26,13:00:00,389,50,30,67.1,354.75,0,sunny,-0.18
2013-06-26,14:00:00,456,71,9,189.8,114.3,0,cloudy,0.81
2013-06-26,15:00:00,332,67,13,160,160.1,0,sunny,0.77
2013-06-26,16:00:00,316,65,15,146.7,183,0,sunny,-0.48
2013-06-26,17:00:00,213,57,23,177.5,274.6,0,cloudy,0.02
2013-06-26,18:00:00,244,76,4,81.3,57.05,0,sunny,-0.5
2013-06-26,19:00:00,166,56,24,49.7,286.05,0,sunny,-0.18
2013-06-26,20:00:00,0,0,0,0,11.25,1,sunny,-0.37
2013-06-26,21:00:00,0,0,0,0,11.25,0,sunny,-0.87
2013-06-26,22:00:00,0,0,0,0,11.25,0,cloudy,0.04
2013-06-26,23:00:00,0,0,0,0,11.25,0,cloudy,0.33
2013-06-27,00:00:00,0,0,0,0,11.25,0,cloudy,0.85
2013-06-27,01:00:00,0,0,0,0,11.25,0,sunny,-0.26
2013-06-27,02:00:00,0,0,0,0,11.25,0,sunny,-0.39
2013-06-27,03:00:00,0,0,0,0,11.25,0,sunny,0.63
2013-06-27,04:00:00,0,0,0,0,11.25,0,cloudy,-0.19
2013-06-27,05:00:00,0,0,0,0,11.25,0,sunny,-0.16
2013-06-27,06:00:00,269,73,7,148.6,91.4,0,cloudy,-0.76
2013-06-27,07:00:00,114,79,1,171.4,22.7,0,cloudy,0.15
2013-06-27,08:00:00,288,63,17,192.5,205.9,0,cloudy,-0.02
2013-06-27,09:00:00,271,60,20,139.5,240.25,0,sunny,-0.61
2013-06-27,10:00:00,262,75,5,172.3,68.5,0,sunny,-0.86
2013-06-27,11:00:00,122,50,30,110.7,354.75,0,sunny,0.58
2013-06-27,12:00:00,499,71,9,99.9,114.3,0,sunny,-0.12
2013-06-27,13:00:00,340,79,1,171.8,22.7,0,sunny,0.88
2013-06-27,14:00:00,448,77,3,193.5,45.6,0,cloudy,0.4
2013-06-27,15:00:00,0,78,2,36.2,34.15,0,sunny,-0.16
2013-06-27,16:00:00,487,55,25,178,297.5,0,sunny,0.61
2013-06-27,17:00:00,446,56,24,106.7,286.05,0,cloudy,-0.87
2013-06-27,18:00:00,340,59,21,72.8,251.7,0,sunny,-0.42
2013-06-27,19:00:00,66,63,17,154.6,205.9,0,cloudy,0.04
2013-06-27,20:00:00,0,0,0,0,11.25,0,cloudy,-0.08
2013-06-27,21:00:00,0,0,0,0,11.25,0,sunny,0.27
2013-06-27,22:00:00,0,0,0,0,11.25,0,sunny,-0.16
2013-06-27,23:00:00,0,0,0,0,11.25,0,sunny,0.8
2013-06-28,00:00:00,0,0,0,0,11.25,0,sunny,-0.05
2013-06-28,01:00:00,0,0,0,0,11.25,0,sunny,-0.46
2013-06-28,02:00:00,0,0,0,0,11.25,1,sunny,0.08
2013-06-28,03:00:00,0,0,0,0,11.25,0,sunny,-0.63
2013-06-28,04:00:00,0,0,0,0,11.25,0,sunny,-0.78
2013-06-28,05:00:00,0,0,0,0,11.25,0,cloudy,-0.76
2013-06-28,06:00:00,409,68,12,92.1,148.65,0,cloudy,0.41
2013-06-28,07:00:00,337,63,17,21.2,205.9,0,sunny,0.86
2013-06-28,08:00:00,71,73,7,81.4,91.4,1,sunny,0.83
2013-06-28,09:00:00,289,50,30,51.9,354.75,0,sunny,-0.53
2013-06-28,10:00:00,50,75,5,137.1,68.5,0,sunny,-0.54
2013-06-28,11:00:00,54,75,5,79.5,68.5,0,cloudy,-0.36
2013-06-28,12:00:00,125,75,5,60.9,68.5,0,sunny,-0.9
2013-06-28,13:00:00,112,60,20,169.3,240.25,0,sunny,0.98
2013-06-28,14:00:00,273,51,29,139.1,343.3,0,cloudy,0.89
2013-06-28,15:00:00,211,62,18,81.7,217.35,0,sunny,0.36
2013-06-28,16:00:00,314,67,13,168.1,160.1,0,sunny,-0.57
2013-06-28,17:00:00,427,59,21,29.9,251.7,0,sunny,-0.54
2013-06-28,18:00:00,176,62,18,108.7,217.35,0,sunny,0.57
2013-06-28,19:00:00,167,54,26,178,308.95,0,cloudy,-0.87
2013-06-28,20:00:00,0,0,0,0,11.25,0,sunny,-0.56
2013-06-28,21:00:00,0,0,0,0,11.25,0,cloudy,0.46
2013-06-28,22:00:00,0,0,0,0,11.25,0,cloudy,-0.95
2013-06-28,23:00:00,0,0,0,0,11.25,0,cloudy,-0.38
2013-06-29,00:00:00,0,0,0,0,11.25,0,sunny,0.01
2013-06-29,01:00:00,0,0,0,0,11.25,0,sunny,0.9
2013-06-29,02:00:00,0,0,0,0,11.25,0,sunny,0.71
2013-06-29,03:00:00,0,0,0,0,11.25,0,sunny,0.8
2013-06-29,04:00:00,0,0,0,0,11.25,0,cloudy,0.19
2013-06-29,05:00:00,0,0,0,0,11.25,0,cloudy,-0.88
2013-06-29,06:00:00,354,77,3,71.1,45.6,0,sunny,0.11
2013-06-29,07:00:00,316,59,21,90.4,251.7,0,cloudy,0.9
2013-06-29,08:00:00,356,69,11,55.8,137.2,0,sunny,-0.03
2013-06-29,09:00:00,137,59,21,163.6,251.7,0,cloudy,0.72
2013-06-29,10:00:00,175,58,22,138.8,263.15,0,sunny,0.01
2013-06-29,11:00:00,308,58,22,26.3,263.15,0,sunny,0.04
2013-06-29,12:00:00,493,67,13,60.8,160.1,0,cloudy,0.72
2013-06-29,13:00:00,308,50,30,172,354.75,0,sunny,-0.96
2013-06-29,14:00:00,241,56,24,149.1,286.05,0,sunny,0.66
2013-06-29,15:00:00,12,65,15,169,183,0,sunny,0.59
2013-06-29,16:00:00,7,54,26,64.7,308.95,0,cloudy,0.86
2013-06-29,17:00:00,2,74,6,81.8,79.95,0,sunny,0.22
2013-06-29,18:00:00,67,80,0,0,11.25,0,sunny,0.52
2013-06-29,19:00:00,154,53,27,77.3,320.4,1,sunny,0.04
2013-06-29,20:00:00,0,0,0,0,11.25,0,sunny,0.94
2013-06-29,21:00:00,0,0,0,0,11.25,0,sunny,-0.8
2013-06-29,22:00:00,0,0,0,0,11.25,0,sunny,-0.25
2013-06-29,23:00:00,0,0,0,0,11.25,0,sunny,0.68
2013-06-30,00:00:00,0,0,0,0,11.25,0,sunny,0.17
2013-06-30,01:00:00,0,0,0,0,11.25,0,sunny,-0.1
2013-06-30,02:00:00,0,0,0,0,11.25,0,sunny,0.8
2013-06-30,03:00:00,0,0,0,0,11.25,1,sunny,-0.72
2013-06-30,04:00:00,0,0,0,0,11.25,0,sunny,-0.01
2013-06-30,05:00:00,0,0,0,0,11.25,0,sunny,0.03
2013-06-30,06:00:00,282,71,9,77.3,114.3,0,cloudy,0.83
2013-06-30,07:00:00,260,54,26,38.9,308.95,0,cloudy,-0.49
2013-06-30,08:00:00,420,60,20,144.8,240.25,0,sunny,-0.2
2013-06-30,09:00:00,431,52,28,95,331.85,0,sunny,0.39
2013-06-30,10:00:00,15,53,27,19.9,320.4,0,cloudy,-0.01
2013-06-30,11:00:00,43,56,24,159.8,286.05,0,sunny,0.84
2013-06-30,12:00:00,421,50,30,90.5,354.75,0,cloudy,0.6
2013-06-30,13:00:00,406,59,21,148.4,251.7,0,cloudy,-0.46
2013-06-30,14:00:00,258,79,1,64,22.7,0,sunny,-0.15
2013-06-30,15:00:00,470,70,10,50.5,125.75,0,sunny,-0.25
2013-06-30,16:00:00,82,80,0,0,11.25,1,sunny,0.84
2013-06-30,17:00:00,85,77,3,135.8,45.6,0,sunny,-0.42
2013-06-30,18:00:00,263,61,19,168,228.8,0,sunny,0.97
2013-06-30,19:00:00,318,52,28,100.9,331.85,0,sunny,-0.35
2013-06-30,20:00:00,0,0,0,0,11.25,0,cloudy,-0.91
2013-06-30,21:00:00,0,0,0,0,11.25,0,sunny,0.92
2013-06-30,22:00:00,0,0,0,0,11.25,0,sunny,-0.79
2013-06-30,23:00:00,0,0,0,0,11.25,0,sunny,-0.01
2013-07-01,00:00:00,0,0,0,0,11.25,0,cloudy,0.58
2013-07-01,01:00:00,0,0,0,0,11.25,1,sunny,0.79
2013-07-01,02:00:00,0,0,0,0,11.25,0,sunny,-0.41
2013-07-01,03:00:00,0,0,0,0,11.25,0,sunny,0.27
2013-07-01,04:00:00,0,0,0,0,11.25,0,sunny,-0.71
2013-07-01,05:00:00,0,0,0,0,11.25,0,sunny,0.76
2013-07-01,06:00:00,9,68,12,154.1,148.65,0,sunny,-0.41
2013-07-01,07:00:00,411,68,12,102.6,148.65,0,sunny,-0.61
2013-07-01,08:00:00,357,62,18,108.4,217.35,0,sunny,-0.02
2013-07-01,09:00:00,371,80,0,0,11.25,0,cloudy,0.58
2013-07-01,10:00:00,36,52,28,29.5,331.85,0,sunny,-0.62
2013-07-01,11:00:00,435,74,6,117.5,79.95,1,sunny,-0.27
2013-07-01,12:00:00,90,76,4,81.1,57.05,0,sunny,-0.17
2013-07-01,13:00:00,461,68,12,89.2,148.65,1,sunny,0.86
2013-07-01,14:00:00,146,80,0,0,11.25,0,sunny,0.41
2013-07-01,15:00:00,106,64,16,118.3,194.45,0,sunny,-0.39
2013-07-01,16:00:00,276,73,7,95,91.4,0,cloudy,0.94
2013-07-01,17:00:00,405,71,9,89.1,114.3,0,sunny,0.33
2013-07-01,18:00:00,305,51,29,185.9,343.3,0,cloudy,-0.78
2013-07-01,19:00:00,57,77,3,42.7,45.6,0,sunny,0.09
2013-07-01,20:00:00,0,0,0,0,11.25,0,sunny,0.26
2013-07-01,21:00:00,0,0,0,0,11.25,0,sunny,-0.26
2013-07-01,22:00:00,0,0,0,0,11.25,1,cloudy,-0.39
2013-07-01,23:00:00,0,0,0,0,11.25,0,sunny,-0.57
2013-07-02,00:00:00,0,0,0,0,11.25,0,sunny,0.7
2013-07-02,01:00:00,0,0,0,0,11.25,0,sunny,-0.01
2013-07-02,02:00:00,0,0,0,0,11.25,0,cloudy,-0.01
2013-07-02,03:00:00,0,0,0,0,11.25,0,cloudy,0.36
2013-07-02,04:00:00,0,0,0,0,11.25,0,sunny,0.66
2013-07-02,05:00:00,0,0,0,0,11.25,0,cloudy,-0.03
2013-07-02,06:00:00,409,71,9,19.5,114.3,0,sunny,-0.18
2013-07-02,07:00:00,71,62,18,125.7,217.35,1,sunny,0.34
2013-07-02,08:00:00,303,65,15,189.9,183,0,sunny,-0.64
2013-07-02,09:00:00,353,55,25,70.9,297.5,0,sunny,-0.42
2013-07-02,10:00:00,133,55,25,25.1,297.5,0,sunny,0.23
2013-07-02,11:00:00,384,55,25,96.4,297.5,0,sunny,0.95
2013-07-02,12:00:00,162,62,18,30.5,217.35,0,sunny,0.79
2013-07-02,13:00:00,421,71,9,69.9,114.3,0,sunny,-0.26
2013-07-02,14:00:00,109,52,28,171.1,331.85,0,sunny,-0.55
2013-07-02,15:00:00,215,73,7,181.4,91.4,0,sunny,0.08
2013-07-02,16:00:00,137,71,9,192.5,114.3,0,sunny,-0.79
2013-07-02,17:00:00,301,61,19,91.9,228.8,0,sunny,0.82
2013-07-02,18:00:00,232,62,18,191.7,217.35,1,cloudy,-0.37
2013-07-02,19:00:00,137,59,21,107.9,251.7,0,sunny,0.1
2013-07-02,20:00:00,0,0,0,0,11.25,0,sunny,-0.31
2013-07-02,21:00:00,0,0,0,0,11.25,0,sunny,0.36
2013-07-02,22:00:00,0,0,0,0,11.25,0,sunny,-0.47
2013-07-02,23:00:00,0,0,0,0,11.25,0,sunny,-0.43
2013-07-03,00:00:00,0,0,0,0,11.25,0,cloudy,-0.65
2013-07-03,01:00:00,0,0,0,0,11.25,1,sunny,0.1
2013-07-03,02:00:00,0,0,0,0,11.25,0,cloudy,0.05
2013-07-03,03:00:00,0,0,0,0,11.25,0,sunny,-0.55
2013-07-03,04:00:00,0,0,0,0,11.25,0,cloudy,-0.39
2013-07-03,05:00:00,0,0,0,0,11.25,0,sunny,-0.23
2013-07-03,06:00:00,400,70,10,104.8,125.75,0,sunny,-0.01
2013-07-03,07:00:00,233,68,12,57.4,148.65,0,cloudy,0.66
2013-07-03,08:00:00,69,62,18,119.6,217.35,0,sunny,0.44
2013-07-03,09:00:00,434,55,25,73.3,297.5,0,sunny,-0.58
2013-07-03,10:00:00,169,66,14,134.2,171.55,1,sunny,0.78
2013-07-03,11:00:00,447,57,23,64.5,274.6,0,cloudy,0.29
2013-07-03,12:00:00,249,77,3,113.7,45.6,0,cloudy,-0.01
2013-07-03,13:00:00,51,57,23,67.1,274.6,0,sunny,0.24
2013-07-03,14:00:00,39,67,13,114.1,160.1,0,sunny,0.02
2013-07-03,15:00:00,418,68,12,118.8,148.65,0,sunny,-0.8
2013-07-03,16:00:00,388,58,22,110.2,263.15,0,cloudy,0.39
2013-07-03,17:00:00,328,68,12,120.1,148.65,0,cloudy,0.11
2013-07-03,18:00:00,385,78,2,101.5,34.15,0,sunny,0.77
2013-07-03,19:00:00,385,68,12,167.4,148.65,0,sunny,0.44
2013-07-03,20:00:00,0,0,0,0,11.25,0,cloudy,-0.04
2013-07-03,21:00:00,0,0,0,0,11.25,0,sunny,-0.13
2013-07-03,22:00:00,0,0,0,0,11.25,0,sunny,-0.4
2013-07-03,23:00:00,0,0,0,0,11.25,0,sunny,0.62
2013-07-04,00:00:00,0,0,0,0,11.25,0,sunny,1
2013-07-04,01:00:00,0,0,0,0,11.25,0,sunny,-0.72
2013-07-04,02:00:00,0,0,0,0,11.25,0,cloudy,-0.21
2013-07-04,03:00:00,0,0,0,0,11.25,0,sunny,-0.3
2013-07-04,04:00:00,0,0,0,0,11.25,0,sunny,0.67
2013-07-04,05:00:00,0,0,0,0,11.25,0,sunny,0.95
2013-07-04,06:00:00,147,53,27,84,320.4,0,cloudy,0.7
2013-07-04,07:00:00,76,61,19,65.6,228.8,0,cloudy,0.73
2013-07-04,08:00:00,249,76,4,148.4,57.05,0,sunny,-0.42
2013-07-04,09:00:00,86,74,6,63,79.95,0,sunny,-0.75
2013-07-04,10:00:00,245,56,24,184,286.05,0,sunny,-0.21
2013-07-04,11:00:00,264,76,4,32.2,57.05,0,sunny,-0.34
2013-07-04,12:00:00,467,56,24,97.1,286.05,0,sunny,0.71
2013-07-04,13:00:00,217,76,4,120.8,57.05,0,sunny,0.25
2013-07-04,14:00:00,448,65,15,61.3,183,0,sunny,-0.31
2013-07-04,15:00:00,322,56,24,69,286.05,0,sunny,-0.38
2013-07-04,16:00:00,73,50,30,140.5,354.75,0,cloudy,0.11
2013-07-04,17:00:00,258,58,22,165.1,263.15,1,sunny,0.97
2013-07-04,18:00:00,348,64,16,107.8,194.45,1,cloudy,-0.05
2013-07-04,19:00:00,197,55,25,52.9,297.5,0,sunny,0.53
2013-07-04,20:00:00,0,0,0,0,11.25,0,sunny,-0.83
2013-07-04,21:00:00,0,0,0,0,11.25,0,sunny,-0.6
2013-07-04,22:00:00,0,0,0,0,11.25,0,sunny,0.72
2013-07-04,23:00:00,0,0,0,0,11.25,0,cloudy,-0.86
2013-07-05,00:00:00,0,0,0,0,11.25,0,cloudy,0.09
2013-07-05,01:00:00,0,0,0,0,11.25,1,sunny,0.26
2013-07-05,02:00:00,0,0,0,0,11.25,0,sunny,0.84
2013-07-05,03:00:00,0,0,0,0,11.25,0,sunny,0.67
2013-07-05,04:00:00,0,0,0,0,11.25,0,cloudy,0.92
2013-07-05,05:00:00,0,0,0,0,11.25,0,cloudy,1
2013-07-05,06:00:00,421,79,1,75.6,22.7,0,sunny,0.71
2013-07-05,07:00:00,499,79,1,65.5,22.7,0,sunny,-0.54
2013-07-05,08:00:00,114,60,20,60.4,240.25,0,cloudy,0.74
2013-07-05,09:00:00,339,66,14,73.5,171.55,0,cloudy,0.7
2013-07-05,10:00:00,71,69,11,68.2,137.2,0,sunny,-0.47
2013-07-05,11:00:00,273,67,13,51.6,160.1,0,sunny,0.23
2013-07-05,12:00:00,167,71,9,72.3,114.3,0,sunny,0.73
2013-07-05,13:00:00,356,79,1,116.8,22.7,0,cloudy,0.67
2013-07-05,14:00:00,38,73,7,161.2,91.4,0,sunny,0.12
2013-07-05,15:00:00,141,62,18,183.7,217.35,0,cloudy,-0.39
2013-07-05,16:00:00,45,74,6,193.7,79.95,0,sunny,0.34
2013-07-05,17:00:00,455,79,1,176.3,22.7,0,cloudy,-0.34
2013-07-05,18:00:00,41,59,21,145,251.7,1,sunny,-0.06
2013-07-05,19:00:00,484,58,22,105.2,263.15,0,sunny,-0.46
2013-07-05,20:00:00,0,0,0,0,11.25,1,sunny,0.13
2013-07-05,21:00:00,0,0,0,0,11.25,0,cloudy,0.99
2013-07-05,22:00:00,0,0,0,0,11.25,0,cloudy,0.38
2013-07-05,23:00:00,0,0,0,0,11.25,0,sunny,0.81
2013-07-06,00:00:00,0,0,0,0,11.25,0,cloudy,0.24
2013-07-06,01:00:00,0,0,0,0,11.25,0,cloudy,0.04
2013-07-06,02:00:00,0,0,0,0,11.25,0,cloudy,0.93
2013-07-06,03:00:00,0,0,0,0,11.25,0,sunny,-0.47
2013-07-06,04:00:00,0,0,0,0,11.25,0,sunny,-0.58
2013-07-06,05:00:00,0,0,0,0,11.25,0,sunny,0.71
2013-07-06,06:00:00,243,53,27,128.8,320.4,0,sunny,-0.15
2013-07-06,07:00:00,325,67,13,183.4,160.1,0,sunny,0.63
2013-07-06,08:00:00,352,80,0,0,11.25,0,sunny,-0.71
2013-07-06,09:00:00,243,75,5,67.2,68.5,0,sunny,0.09
2013-07-06,10:00:00,213,62,18,136.1,217.35,0,sunny,0.34
2013-07-06,11:00:00,278,55,25,125.4,297.5,0,sunny,0.06
2013-07-06,12:00:00,247,75,5,75.5,68.5,0,sunny,-0.35
2013-07-06,13:00:00,70,54,26,33.1,308.95,0,sunny,-0.66
2013-07-06,14:00:00,244,56,24,56.6,286.05,0,sunny,-0.8
2013-07-06,15:00:00,406,50,30,54.3,354.75,0,sunny,-0.2
2013-07-06,16:00:00,92,80,0,0,11.25,0,sunny,-0.35
2013-07-06,17:00:00,205,63,17,68.7,205.9,0,sunny,0.31
2013-07-06,18:00:00,262,72,8,108.5,102.85,0,sunny,-0.33
2013-07-06,19:00:00,393,73,7,21,91.4,0,sunny,0.92
2013-07-06,20:00:00,0,0,0,0,11.25,1,sunny,-0.31
2013-07-06,21:00:00,0,0,0,0,11.25,0,sunny,-0.96
2013-07-06,22:00:00,0,0,0,0,11.25,0,cloudy,0.19
2013-07-06,23:00:00,0,0,0,0,11.25,0,cloudy,-0.26
2013-07-07,00:00:00,0,0,0,0,11.25,0,sunny,-0.37
2013-07-07,01:00:00,0,0,0,0,11.25,0,sunny,0.38
2013-07-07,02:00:00,0,0,0,0,11.25,0,sunny,-0.33
2013-07-07,03:00:00,0,0,0,0,11.25,0,sunny,0.85
2013-07-07,04:00:00,0,0,0,0,11.25,1,sunny,-0.67
2013-07-07,05:00:00,0,0,0,0,11.25,0,sunny,0.07
2013-07-07,06:00:00,267,76,4,19.9,57.05,0,sunny,0.39
2013-07-07,07:00:00,487,73,7,135.9,91.4,0,sunny,-0.33
2013-07-07,08:00:00,276,55,25,140.8,297.5,0,cloudy,0.98
2013-07-07,09:00:00,416,69,11,148.5,137.2,0,sunny,-0.59
2013-07-07,10:00:00,467,51,29,176,343.3,0,sunny,0.66
2013-07-07,11:00:00,364,57,23,61.6,274.6,0,sunny,0.8
2013-07-07,12:00:00,204,50,30,143.9,354.75,0,cloudy,0.83
2013-07-07,13:00:00,98,67,13,160.6,160.1,0,cloudy,0.45
2013-07-07,14:00:00,69,55,25,127.2,297.5,0,sunny,0.42
2013-07-07,15:00:00,39,73,7,91.1,91.4,0,cloudy,0.33
2013-07-07,16:00:00,274,53,27,193.4,320.4,0,sunny,0.15
2013-07-07,17:00:00,282,56,24,54.3,286.05,0,sunny,0.16
2013-07-07,18:00:00,326,57,23,128.6,274.6,0,sunny,-0.34
2013-07-07,19:00:00,429,61,19,27.4,228.8,0,cloudy,-0.99
2013-07-07,20:00:00,0,0,0,0,11.25,0,sunny,-0.38
2013-07-07,21:00:00,0,0,0,0,11.25,0,sunny,-0.83
2013-07-07,22:00:00,0,0,0,0,11.25,0,sunny,-0.44
2013-07-07,23:00:00,0,0,0,0,11.25,1,sunny,0.8
2013-07-08,00:00:00,0,0,0,0,11.25,0,sunny,-0.95
2013-07-08,01:00:00,0,0,0,0,11.25,0,sunny,-0.16
2013-07-08,02:00:00,0,0,0,0,11.25,0,cloudy,0.96
2013-07-08,03:00:00,0,0,0,0,11.25,0,cloudy,-0.37
2013-07-08,04:00:00,0,0,0,0,11.25,0,cloudy,0.05
2013-07-08,05:00:00,0,0,0,0,11.25,0,sunny,0.36
2013-07-08,06:00:00,20,55,25,167.2,297.5,0,sunny,-0.56
2013-07-08,07:00:00,243,61,19,106.2,228.8,1,cloudy,-0.38
2013-07-08,08:00:00,148,76,4,135.6,57.05,0,sunny,-0.32
2013-07-08,09:00:00,48,71,9,50.6,114.3,0,sunny,-0.76
2013-07-08,10:00:00,280,67,13,78.3,160.1,0,sunny,0.26
2013-07-08,11:00:00,2,71,9,99.6,114.3,0,sunny,1
2013-07-08,12:00:00,415,55,25,55.4,297.5,0,sunny,-0.13
2013-07-08,13:00:00,425,54,26,173.4,308.95,0,sunny,-0.17
2013-07-08,14:00:00,185,59,21,98.9,251.7,0,sunny,0.58
2013-07-08,15:00:00,359,69,11,61.3,137.2,0,sunny,-0.75
2013-07-08,16:00:00,109,75,5,134.9,68.5,0,sunny,-0.27
2013-07-08,17:00:00,341,61,19,137.4,228.8,0,cloudy,0.11
2013-07-08,18:00:00,500,65,15,147.4,183,0,sunny,0.98
2013-07-08,19:00:00,201,59,21,131.8,251.7,0,sunny,0.42
2013-07-08,20:00:00,0,0,0,0,11.25,0,cloudy,-0.6
2013-07-08,21:00:00,0,0,0,0,11.25,0,sunny,-0.26
2013-07-08,22:00:00,0,0,0,0,11.25,1,cloudy,0.4
2013-07-08,23:00:00,0,0,0,0,11.25,0,sunny,0.16
2013-07-09,00:00:00,0,0,0,0,11.25,0,cloudy,0.51
